12000
0	0
0.01	6.3525e-06
0.02	-0.00017787
0.03	-0.00040656
0.04	-0.000755947
0.05	-0.00121968
0.06	-0.00142296
0.07	-0.00126415
0.08	-0.00117521
0.09	-0.00134038
0.1	-0.00148648
0.11	-0.00139755
0.12	-0.00108628
0.13	-0.00081312
0.14	-0.000819472
0.15	-0.000743242
0.16	-0.000285862
0.17	8.25825e-05
0.18	1.2705e-05
0.19	-0.000146107
0.2	-8.25825e-05
0.21	0.000120697
0.22	0.00030492
0.23	0.000343035
0.24	0.000247747
0.25	5.71725e-05
0.26	-0.000323977
0.27	-0.000451027
0.28	-0.000133402
0.29	-6.98775e-05
0.3	-0.000107992
0.31	0.000273157
0.32	0.000565372
0.33	0.000476437
0.34	8.25825e-05
0.35	-0.000628897
0.36	-0.00101005
0.37	-0.000698775
0.38	-0.000546315
0.39	-0.000946522
0.4	-0.00104816
0.41	-0.00073689
0.42	-0.000768652
0.43	-0.000927465
0.44	-0.000679717
0.45	-0.000451027
0.46	-0.000501847
0.47	-0.000438322
0.48	-0.00030492
0.49	-0.000349387
0.5	-0.000336682
0.51	-0.000215985
0.52	-0.000107992
0.53	0.00017787
0.54	0.000470085
0.55	0.000247747
0.56	-0.000343035
0.57	-0.000806767
0.58	-0.000921112
0.59	-0.0007623
0.6	-0.000755947
0.61	-0.00102275
0.62	-0.000997342
0.63	-0.000546315
0.64	-0.000260452
0.65	-0.000196927
0.66	-9.52875e-05
0.67	-0.000215985
0.68	-0.000565372
0.69	-0.000387502
0.7	0.00038115
0.71	0.000775005
0.72	0.000501847
0.73	-4.44675e-05
0.74	-0.000641602
0.75	-0.000952875
0.76	-0.00103546
0.77	-0.00137849
0.78	-0.00158177
0.79	-0.00109263
0.8	-0.000336682
0.81	0.00038115
0.82	0.00111169
0.83	0.00153095
0.84	0.00125144
0.85	0.000438322
0.86	-0.00030492
0.87	-0.000641602
0.88	-0.000755947
0.89	-0.00078771
0.9	-0.000819472
0.91	-0.00104181
0.92	-0.00122603
0.93	-0.000959227
0.94	-0.000527257
